"","iid","gender","match","samerace","age_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","prob_o","age","undergra","mn_sat","tuition","imprace","imprelig","goal","date","go_out","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","attr","sinc","intel","fun","amb","shar","prob","attr1_2","sinc1_2","intel1_2","fun1_2","amb1_2","shar1_2","attr3_2","sinc3_2","intel3_2","fun3_2","amb3_2","imprelig_o","imprace_o","goal_o","date_o","go_out_o","sports_o","tvsports_o","exercise_o","dining_o","museums_o","art_o","hiking_o","gaming_o","clubbing_o","reading_o","tv_o","theater_o","movies_o","concerts_o","music_o","shopping_o","yoga_o","exphappy_o"
"4327",288,1,0,0,28,0,25,25,25,25,0,1,6,5,1,6,4,5,27,"Emory University","1,380.00","25,552.00",3,5,1,6,3,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,5,20,20,15,25,10,10,30,20,5,25,10,10,5,8,7,8,7,4,6,5,8,5,5,3,30,20,15,30,5,0,5,7,7,5,7,1,1,1,6,2,4,3,3,8,7,6,7,4,9,9,2,9,9,9,9,9,2,10
"4328",288,1,0,0,33,25,30,10,10,5,20,5,5,6,5,6,8,6,27,"Emory University","1,380.00","25,552.00",3,5,1,6,3,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,5,20,20,15,25,10,10,30,20,5,25,10,10,5,8,7,8,7,3,6,6,4,4,5,2,30,20,15,30,5,0,5,7,7,5,7,1,1,2,6,6,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,7
"4329",288,1,0,1,22,25,7,25,25,8,10,5,9,8,6,8,2,5,27,"Emory University","1,380.00","25,552.00",3,5,1,6,3,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,5,20,20,15,25,10,10,30,20,5,25,10,10,5,8,7,8,7,5,5,7,5,5,5,5,30,20,15,30,5,0,5,7,7,5,7,3,8,2,6,2,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,6
"4330",288,1,0,0,26,16.67,16.67,16.67,16.67,16.67,16.67,6,6,6,6,6,6,6,27,"Emory University","1,380.00","25,552.00",3,5,1,6,3,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,5,20,20,15,25,10,10,30,20,5,25,10,10,5,8,7,8,7,5,7,3,4,5,5,5,30,20,15,30,5,0,5,7,7,5,7,1,3,1,7,3,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6
"4331",288,1,0,0,24,15,25,20,20,10,10,6,7,7,6,5,5,6,27,"Emory University","1,380.00","25,552.00",3,5,1,6,3,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,5,20,20,15,25,10,10,30,20,5,25,10,10,5,8,7,8,7,6,6,6,6,5,5,3,30,20,15,30,5,0,5,7,7,5,7,5,6,2,6,4,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6
"4332",288,1,0,1,24,22,14,30,10,14,10,4,5,6,6,7,5,2,27,"Emory University","1,380.00","25,552.00",3,5,1,6,3,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,5,20,20,15,25,10,10,30,20,5,25,10,10,5,8,7,8,7,4,5,6,5,6,5,2,30,20,15,30,5,0,5,7,7,5,7,6,5,2,5,1,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3
"4333",288,1,0,0,25,7,35,20,20,5,13,6,5,9,4,6,2,3,27,"Emory University","1,380.00","25,552.00",3,5,1,6,3,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,5,20,20,15,25,10,10,30,20,5,25,10,10,5,8,7,8,7,5,6,5,5,5,5,2,30,20,15,30,5,0,5,7,7,5,7,10,1,1,6,1,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6
"4334",288,1,0,1,25,15,18,19,19,17,12,7,7,7,6,6,4,4,27,"Emory University","1,380.00","25,552.00",3,5,1,6,3,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,5,20,20,15,25,10,10,30,20,5,25,10,10,5,8,7,8,7,4,5,5,5,6,5,3,30,20,15,30,5,0,5,7,7,5,7,2,2,2,7,1,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5
"4335",288,1,0,0,27,19,20,19,14,13,15,8,8,8,7,7,5.428571,5,27,"Emory University","1,380.00","25,552.00",3,5,1,6,3,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,5,20,20,15,25,10,10,30,20,5,25,10,10,5,8,7,8,7,4,6,5,4,5,5,3,30,20,15,30,5,0,5,7,7,5,7,4,4,2,7,3,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6
"4336",288,1,0,0,26,15,20,20,20,15,10,7,6,7,8,7,6,5,27,"Emory University","1,380.00","25,552.00",3,5,1,6,3,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,5,20,20,15,25,10,10,30,20,5,25,10,10,5,8,7,8,7,4,6,6,5,6,5,3,30,20,15,30,5,0,5,7,7,5,7,4,1,1,7,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3
"4337",288,1,0,1,29,10,40,20,20,0,10,9,8,7,8,6,6,2,27,"Emory University","1,380.00","25,552.00",3,5,1,6,3,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,5,20,20,15,25,10,10,30,20,5,25,10,10,5,8,7,8,7,4,7,7,6,5,5,4,30,20,15,30,5,0,5,7,7,5,7,10,1,6,6,3,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1
"4338",288,1,1,0,26,20,20,20,10,20,10,5,10,9,7,7,7,1,27,"Emory University","1,380.00","25,552.00",3,5,1,6,3,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,5,20,20,15,25,10,10,30,20,5,25,10,10,5,8,7,8,7,6,5,7,7,6,7,4,30,20,15,30,5,0,5,7,7,5,7,10,9,1,6,2,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1
"4339",288,1,0,1,26,15,15,25,20,5,20,8,7,7,7,7,6,6,27,"Emory University","1,380.00","25,552.00",3,5,1,6,3,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,5,20,20,15,25,10,10,30,20,5,25,10,10,5,8,7,8,7,3,4,5,3,3,5,3,30,20,15,30,5,0,5,7,7,5,7,3,1,1,6,2,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3
"4340",288,1,0,1,32,15,5,45,10,15,10,6,7,7,6,7,7,2,27,"Emory University","1,380.00","25,552.00",3,5,1,6,3,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,5,20,20,15,25,10,10,30,20,5,25,10,10,5,8,7,8,7,3,6,5,3,5,3,3,30,20,15,30,5,0,5,7,7,5,7,3,3,4,5,2,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3
"4341",288,1,1,1,28,25,20,20,25,0,10,6,8,8,7,5,5,5,27,"Emory University","1,380.00","25,552.00",3,5,1,6,3,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,5,20,20,15,25,10,10,30,20,5,25,10,10,5,8,7,8,7,7,6,7,6,5,5,3,30,20,15,30,5,0,5,7,7,5,7,2,2,2,7,3,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4
"4342",288,1,0,0,26,20,30,10,15,10,15,5,5,6,6,7,4,6,27,"Emory University","1,380.00","25,552.00",3,5,1,6,3,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,5,20,20,15,25,10,10,30,20,5,25,10,10,5,8,7,8,7,3,6,3,3,3,3,3,30,20,15,30,5,0,5,7,7,5,7,2,2,1,3,3,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,4
"4343",288,1,1,0,24,30,20,20,10,15,5,7,7,7,7,8.095238,4.904762,6,27,"Emory University","1,380.00","25,552.00",3,5,1,6,3,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,5,20,20,15,25,10,10,30,20,5,25,10,10,5,8,7,8,7,5,5,6,5,5,5,4,30,20,15,30,5,0,5,7,7,5,7,1,1,5,6,1,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,5
"4344",288,1,1,1,24,20,10,30,15,15,10,7,9,8,7,8,6,6,27,"Emory University","1,380.00","25,552.00",3,5,1,6,3,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,5,20,20,15,25,10,10,30,20,5,25,10,10,5,8,7,8,7,6,7,7,6,5,5,3,30,20,15,30,5,0,5,7,7,5,7,5,4,2,6,2,4,1,8,8,8,10,7,3,1,10,3,6,6,6,9,4,2,6
"4345",288,1,0,0,23,16,16,19,17,14,18,6,7,7,6,5,6,5,27,"Emory University","1,380.00","25,552.00",3,5,1,6,3,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,5,20,20,15,25,10,10,30,20,5,25,10,10,5,8,7,8,7,4,6,5,6,5,3,3,30,20,15,30,5,0,5,7,7,5,7,4,2,2,5,1,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,5
"4346",288,1,0,1,23,10,15,40,15,10,10,7,6,6,6,5,6,6,27,"Emory University","1,380.00","25,552.00",3,5,1,6,3,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,5,20,20,15,25,10,10,30,20,5,25,10,10,5,8,7,8,7,5,7,3,3,3,3,3,30,20,15,30,5,0,5,7,7,5,7,9,10,2,4,1,8,7,10,9,10,10,5,5,6,7,7,9,9,9,8,9,5,8
"4347",288,1,0,1,25,25,20,25,25,5,0,5,5,8,7,10,5,6,27,"Emory University","1,380.00","25,552.00",3,5,1,6,3,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,5,20,20,15,25,10,10,30,20,5,25,10,10,5,8,7,8,7,7,4,4,4,4,4,3,30,20,15,30,5,0,5,7,7,5,7,10,10,2,4,1,6,7,10,10,9,8,7,6,8,9,9,9,9,9,10,9,8,8
"4348",289,1,0,0,28,0,25,25,25,25,0,2,6,6,7,6,3,8,28,"Harvey Mudd College (Physics)","1,460.00","23,187.00",1,2,1,4,1,10,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1,7,20,30,10,20,0,20,30,20,15,15,20,0,4,9,10,8,8,7,6,6,5,7,2,3,20,30,15,20,5,10,3,8,9,9,9,1,1,1,6,2,4,3,3,8,7,6,7,4,9,9,2,9,9,9,9,9,2,10
"4349",289,1,0,1,33,25,30,10,10,5,20,7,7,7,7,7,8,6,28,"Harvey Mudd College (Physics)","1,460.00","23,187.00",1,2,1,4,1,10,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1,7,20,30,10,20,0,20,30,20,15,15,20,0,4,9,10,8,8,2,3,6,2,6,2,2,20,30,15,20,5,10,3,8,9,9,9,1,1,2,6,6,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,7
"4350",289,1,0,0,22,25,7,25,25,8,10,5,7,6,8,5,2,5,28,"Harvey Mudd College (Physics)","1,460.00","23,187.00",1,2,1,4,1,10,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1,7,20,30,10,20,0,20,30,20,15,15,20,0,4,9,10,8,8,5,9,8,7,6,5,5,20,30,15,20,5,10,3,8,9,9,9,3,8,2,6,2,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,6
"4351",289,1,0,1,26,16.67,16.67,16.67,16.67,16.67,16.67,6,7,7,7,6,5,5,28,"Harvey Mudd College (Physics)","1,460.00","23,187.00",1,2,1,4,1,10,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1,7,20,30,10,20,0,20,30,20,15,15,20,0,4,9,10,8,8,7,4,7,4,7,3,3,20,30,15,20,5,10,3,8,9,9,9,1,3,1,7,3,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6
"4352",289,1,1,1,24,15,25,20,20,10,10,7,7,6,7,5,3,8,28,"Harvey Mudd College (Physics)","1,460.00","23,187.00",1,2,1,4,1,10,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1,7,20,30,10,20,0,20,30,20,15,15,20,0,4,9,10,8,8,6,8,8,8,7,7,6,20,30,15,20,5,10,3,8,9,9,9,5,6,2,6,4,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6
"4353",289,1,0,0,24,22,14,30,10,14,10,5,7,7,9,9,3,3,28,"Harvey Mudd College (Physics)","1,460.00","23,187.00",1,2,1,4,1,10,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1,7,20,30,10,20,0,20,30,20,15,15,20,0,4,9,10,8,8,7,8,6,6,6,5,5,20,30,15,20,5,10,3,8,9,9,9,6,5,2,5,1,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3
"4354",289,1,0,0,25,7,35,20,20,5,13,9,6,8,10,0,4.095238,2,28,"Harvey Mudd College (Physics)","1,460.00","23,187.00",1,2,1,4,1,10,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1,7,20,30,10,20,0,20,30,20,15,15,20,0,4,9,10,8,8,7,6,7,2,7,2,3,20,30,15,20,5,10,3,8,9,9,9,10,1,1,6,1,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6
"4355",289,1,0,0,25,15,18,19,19,17,12,7,8,7,7,7,5,5,28,"Harvey Mudd College (Physics)","1,460.00","23,187.00",1,2,1,4,1,10,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1,7,20,30,10,20,0,20,30,20,15,15,20,0,4,9,10,8,8,4,3,7,5,5,5,3,20,30,15,20,5,10,3,8,9,9,9,2,2,2,7,1,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5
"4356",289,1,0,1,27,19,20,19,14,13,15,7,7,8,9,9,5.428571,5,28,"Harvey Mudd College (Physics)","1,460.00","23,187.00",1,2,1,4,1,10,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1,7,20,30,10,20,0,20,30,20,15,15,20,0,4,9,10,8,8,5,3,4,2,5,2,2,20,30,15,20,5,10,3,8,9,9,9,4,4,2,7,3,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6
"4357",289,1,0,1,26,15,20,20,20,15,10,6,7,7,9,8,6,6,28,"Harvey Mudd College (Physics)","1,460.00","23,187.00",1,2,1,4,1,10,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1,7,20,30,10,20,0,20,30,20,15,15,20,0,4,9,10,8,8,4,2,6,2,7,2,1,20,30,15,20,5,10,3,8,9,9,9,4,1,1,7,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3
"4358",289,1,0,0,29,10,40,20,20,0,10,8,8,9,8,8,8,7,28,"Harvey Mudd College (Physics)","1,460.00","23,187.00",1,2,1,4,1,10,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1,7,20,30,10,20,0,20,30,20,15,15,20,0,4,9,10,8,8,6,9,9,7,6,8,7,20,30,15,20,5,10,3,8,9,9,9,10,1,6,6,3,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1
"4359",289,1,1,0,26,20,20,20,10,20,10,6,10,9,10,8,5,6,28,"Harvey Mudd College (Physics)","1,460.00","23,187.00",1,2,1,4,1,10,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1,7,20,30,10,20,0,20,30,20,15,15,20,0,4,9,10,8,8,7,9,8,8,5,7,6,20,30,15,20,5,10,3,8,9,9,9,10,9,1,6,2,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1
"4360",289,1,0,0,26,15,15,25,20,5,20,6,8,8,8,7,8,8,28,"Harvey Mudd College (Physics)","1,460.00","23,187.00",1,2,1,4,1,10,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1,7,20,30,10,20,0,20,30,20,15,15,20,0,4,9,10,8,8,8,8,5,5,6,7,4,20,30,15,20,5,10,3,8,9,9,9,3,1,1,6,2,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3
"4361",289,1,0,0,32,15,5,45,10,15,10,6,6,6,6,6,1,2,28,"Harvey Mudd College (Physics)","1,460.00","23,187.00",1,2,1,4,1,10,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1,7,20,30,10,20,0,20,30,20,15,15,20,0,4,9,10,8,8,3,4,5,3,3,2,1,20,30,15,20,5,10,3,8,9,9,9,3,3,4,5,2,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3
"4362",289,1,1,0,28,25,20,20,25,0,10,7,9,8,7,5,5,7,28,"Harvey Mudd College (Physics)","1,460.00","23,187.00",1,2,1,4,1,10,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1,7,20,30,10,20,0,20,30,20,15,15,20,0,4,9,10,8,8,8,9,8,8,3,6,7,20,30,15,20,5,10,3,8,9,9,9,2,2,2,7,3,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4
"4363",289,1,0,1,26,20,30,10,15,10,15,5,5,5,6,6,5,6,28,"Harvey Mudd College (Physics)","1,460.00","23,187.00",1,2,1,4,1,10,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1,7,20,30,10,20,0,20,30,20,15,15,20,0,4,9,10,8,8,7,6,5,5,6,3,3,20,30,15,20,5,10,3,8,9,9,9,2,2,1,3,3,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,4
"4364",289,1,1,0,24,30,20,20,10,15,5,5,7,9,6,8,8,4,28,"Harvey Mudd College (Physics)","1,460.00","23,187.00",1,2,1,4,1,10,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1,7,20,30,10,20,0,20,30,20,15,15,20,0,4,9,10,8,8,10,9,8,6,5,8,3,20,30,15,20,5,10,3,8,9,9,9,1,1,5,6,1,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,5
"4365",289,1,1,0,24,20,10,30,15,15,10,8,8,8,7,7,4,7,28,"Harvey Mudd College (Physics)","1,460.00","23,187.00",1,2,1,4,1,10,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1,7,20,30,10,20,0,20,30,20,15,15,20,0,4,9,10,8,8,9,9,10,9,8,9,6,20,30,15,20,5,10,3,8,9,9,9,5,4,2,6,2,4,1,8,8,8,10,7,3,1,10,3,6,6,6,9,4,2,6
"4366",289,1,0,1,23,16,16,19,17,14,18,6,5,6,4,6,5,5,28,"Harvey Mudd College (Physics)","1,460.00","23,187.00",1,2,1,4,1,10,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1,7,20,30,10,20,0,20,30,20,15,15,20,0,4,9,10,8,8,5,5,7,5,5,5,3,20,30,15,20,5,10,3,8,9,9,9,4,2,2,5,1,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,5
"4367",289,1,0,0,23,10,15,40,15,10,10,4,7,7,7,5,6,7,28,"Harvey Mudd College (Physics)","1,460.00","23,187.00",1,2,1,4,1,10,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1,7,20,30,10,20,0,20,30,20,15,15,20,0,4,9,10,8,8,5,5,4,3,2,1,1,20,30,15,20,5,10,3,8,9,9,9,9,10,2,4,1,8,7,10,9,10,10,5,5,6,7,7,9,9,9,8,9,5,8
"4368",289,1,0,0,25,25,20,25,25,5,0,6,6,7,6,5,4,7,28,"Harvey Mudd College (Physics)","1,460.00","23,187.00",1,2,1,4,1,10,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1,7,20,30,10,20,0,20,30,20,15,15,20,0,4,9,10,8,8,6,4,4,6,3,2,2,20,30,15,20,5,10,3,8,9,9,9,10,10,2,4,1,6,7,10,10,9,8,7,6,8,9,9,9,9,9,10,9,8,8
"4369",290,1,0,0,28,0,25,25,25,25,0,4,2,7,1,7,1,2,34,"University of Paris","","",2,6,2,5,2,7,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5,5,30,10,30,10,5,15,15,5,20,30,25,5,5,4,5,10,9,8,7,6,5,4,4,3,30,10,30,10,5,15,5,4,10,5,9,1,1,1,6,2,4,3,3,8,7,6,7,4,9,9,2,9,9,9,9,9,2,10
"4370",290,1,0,0,33,25,30,10,10,5,20,6,7,7,5,7,4,4,34,"University of Paris","","",2,6,2,5,2,7,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5,5,30,10,30,10,5,15,15,5,20,30,25,5,5,4,5,10,9,2,5,6,5,5,4,3,30,10,30,10,5,15,5,4,10,5,9,1,1,2,6,6,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,7
"4371",290,1,0,1,22,25,7,25,25,8,10,8,3,3,2,3,2,3,34,"University of Paris","","",2,6,2,5,2,7,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5,5,30,10,30,10,5,15,15,5,20,30,25,5,5,4,5,10,9,3,6,6,5,6,4,4,30,10,30,10,5,15,5,4,10,5,9,3,8,2,6,2,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,6
"4372",290,1,0,0,26,16.67,16.67,16.67,16.67,16.67,16.67,6,6,6,6,6,6,6,34,"University of Paris","","",2,6,2,5,2,7,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5,5,30,10,30,10,5,15,15,5,20,30,25,5,5,4,5,10,9,3,6,6,4,4,5,4,30,10,30,10,5,15,5,4,10,5,9,1,3,1,7,3,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6
"4373",290,1,0,0,24,15,25,20,20,10,10,7,6,6,6,5,7,6,34,"University of Paris","","",2,6,2,5,2,7,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5,5,30,10,30,10,5,15,15,5,20,30,25,5,5,4,5,10,9,7,8,8,7,6,8,5,30,10,30,10,5,15,5,4,10,5,9,5,6,2,6,4,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6
"4374",290,1,0,1,24,22,14,30,10,14,10,7,8,8,7,7,6,3,34,"University of Paris","","",2,6,2,5,2,7,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5,5,30,10,30,10,5,15,15,5,20,30,25,5,5,4,5,10,9,6,7,7,7,6,6,4,30,10,30,10,5,15,5,4,10,5,9,6,5,2,5,1,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3
"4375",290,1,0,0,25,7,35,20,20,5,13,4,7,9,6,7,4.095238,7,34,"University of Paris","","",2,6,2,5,2,7,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5,5,30,10,30,10,5,15,15,5,20,30,25,5,5,4,5,10,9,7,7,7,6,6,4,5,30,10,30,10,5,15,5,4,10,5,9,10,1,1,6,1,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6
"4376",290,1,0,1,25,15,18,19,19,17,12,7,7,9,7,4,4,5,34,"University of Paris","","",2,6,2,5,2,7,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5,5,30,10,30,10,5,15,15,5,20,30,25,5,5,4,5,10,9,3,3,8,5,7,8,3,30,10,30,10,5,15,5,4,10,5,9,2,2,2,7,1,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5
"4377",290,1,0,0,27,19,20,19,14,13,15,7,9,10,6,8,5,5,34,"University of Paris","","",2,6,2,5,2,7,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5,5,30,10,30,10,5,15,15,5,20,30,25,5,5,4,5,10,9,4,6,9,7,8,5,4,30,10,30,10,5,15,5,4,10,5,9,4,4,2,7,3,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6
"4378",290,1,0,0,26,15,20,20,20,15,10,7,8,7,6,6,8,5,34,"University of Paris","","",2,6,2,5,2,7,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5,5,30,10,30,10,5,15,15,5,20,30,25,5,5,4,5,10,9,5,7,8,6,7,3,3,30,10,30,10,5,15,5,4,10,5,9,4,1,1,7,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3
"4379",290,1,0,1,29,10,40,20,20,0,10,6,6,7,6,7,5,2,34,"University of Paris","","",2,6,2,5,2,7,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5,5,30,10,30,10,5,15,15,5,20,30,25,5,5,4,5,10,9,3,5,6,5,6,3,3,30,10,30,10,5,15,5,4,10,5,9,10,1,6,6,3,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1
"4381",290,1,0,1,26,15,15,25,20,5,20,5,6,7,7,7,5,4,34,"University of Paris","","",2,6,2,5,2,7,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5,5,30,10,30,10,5,15,15,5,20,30,25,5,5,4,5,10,9,3,5,7,5,7,4,2,30,10,30,10,5,15,5,4,10,5,9,3,1,1,6,2,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3
"4382",290,1,0,1,32,15,5,45,10,15,10,9,5,8,3,6,3,2,34,"University of Paris","","",2,6,2,5,2,7,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5,5,30,10,30,10,5,15,15,5,20,30,25,5,5,4,5,10,9,3,5,6,3,5,4,2,30,10,30,10,5,15,5,4,10,5,9,3,3,4,5,2,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3
"4383",290,1,0,1,28,25,20,20,25,0,10,8,5,8,2,4,0,0,34,"University of Paris","","",2,6,2,5,2,7,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5,5,30,10,30,10,5,15,15,5,20,30,25,5,5,4,5,10,9,4,7,7,7,7,8,4,30,10,30,10,5,15,5,4,10,5,9,2,2,2,7,3,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4
"4384",290,1,0,0,26,20,30,10,15,10,15,4,6,7,4,6,4,6,34,"University of Paris","","",2,6,2,5,2,7,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5,5,30,10,30,10,5,15,15,5,20,30,25,5,5,4,5,10,9,4,5,5,5,3,3,3,30,10,30,10,5,15,5,4,10,5,9,2,2,1,3,3,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,4
"4385",290,1,1,0,24,30,20,20,10,15,5,8,8,9,8,8,8,6,34,"University of Paris","","",2,6,2,5,2,7,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5,5,30,10,30,10,5,15,15,5,20,30,25,5,5,4,5,10,9,9,8,8,8,7,7,7,30,10,30,10,5,15,5,4,10,5,9,1,1,5,6,1,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,5
"4386",290,1,0,1,24,20,10,30,15,15,10,9,6,8,5,8,5,6,34,"University of Paris","","",2,6,2,5,2,7,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5,5,30,10,30,10,5,15,15,5,20,30,25,5,5,4,5,10,9,7,6,7,6,5,5,4,30,10,30,10,5,15,5,4,10,5,9,5,4,2,6,2,4,1,8,8,8,10,7,3,1,10,3,6,6,6,9,4,2,6
"4387",290,1,0,0,23,16,16,19,17,14,18,5,6,7,4,6,5,5,34,"University of Paris","","",2,6,2,5,2,7,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5,5,30,10,30,10,5,15,15,5,20,30,25,5,5,4,5,10,9,4,6,8,5,5,6,3,30,10,30,10,5,15,5,4,10,5,9,4,2,2,5,1,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,5
